pop_ani,syn2b_synteny,same_patient,mu_i,mu_j
0.979224,0.991328,False,0.000021,0.000098
0.999947,1.000000,False,0.000021,0.000037
0.393663,0.993360,False,0.000021,0.000091
0.643303,0.966433,False,0.000021,0.000010
0.647131,0.982051,False,0.000021,0.000119
0.349108,0.969814,False,0.000021,0.000109
0.991949,0.970133,False,0.000021,0.000060
0.279609,0.975733,False,0.000021,0.000117
0.980813,0.977841,False,0.000021,0.000116
0.422819,0.990515,False,0.000021,0.000028
0.280080,0.969241,False,0.000021,0.000182
0.999889,0.988649,False,0.000021,0.000095
0.526895,0.917819,False,0.000021,0.000248
0.340990,0.932359,False,0.000021,0.000140
0.822147,0.943442,False,0.000021,0.000171
0.693515,0.977480,False,0.000021,0.000215
0.441455,0.975701,False,0.000021,0.000169
0.979831,0.984926,False,0.000021,0.000242
0.435224,0.958353,False,0.000021,0.000143
0.979188,0.969844,False,0.000021,0.000134
0.496022,0.961313,False,0.000021,0.000191
0.683011,0.981132,False,0.000021,0.000082
0.773559,0.969241,False,0.000021,0.000203
0.968103,0.985572,False,0.000021,0.000137
0.424371,0.889526,False,0.000021,0.000184
0.492819,0.950734,False,0.000021,0.000074
0.509611,0.975220,False,0.000021,0.000169
0.779162,0.979357,False,0.000021,0.000182
0.277419,0.924324,False,0.000021,0.000223
0.311275,0.961936,False,0.000021,0.000203
0.538218,0.962346,False,0.000021,0.000209
0.840342,0.970473,False,0.000021,0.000200
0.401760,0.977480,False,0.000021,0.000241
0.999955,0.990541,True,0.000024,0.000024
0.999961,0.997147,True,0.000024,0.000020
0.977741,0.984560,True,0.000024,0.000020
0.723407,0.994309,True,0.000024,0.000010
0.999966,0.997147,True,0.000024,0.000018
0.999959,0.994301,True,0.000024,0.000022
0.479984,0.944377,False,0.000024,0.000095
0.287111,0.964492,False,0.000024,0.000023
0.714343,0.960310,False,0.000024,0.000086
0.919870,0.957942,False,0.000024,0.000073
0.298389,0.972946,False,0.000024,0.000092
0.979227,0.988510,False,0.000024,0.000098
0.999948,0.997147,False,0.000024,0.000037
0.393663,0.990541,False,0.000024,0.000091
0.643310,0.963695,False,0.000024,0.000010
0.647131,0.979273,False,0.000024,0.000119
0.349114,0.967098,False,0.000024,0.000109
0.991950,0.967420,False,0.000024,0.000060
0.279610,0.973005,False,0.000024,0.000117
0.980814,0.975053,False,0.000024,0.000116
0.422827,0.987703,False,0.000024,0.000028
0.280085,0.966534,False,0.000024,0.000182
0.999890,0.985849,False,0.000024,0.000095
0.526896,0.915337,False,0.000024,0.000248
0.340994,0.929818,False,0.000024,0.000140
0.822145,0.940833,False,0.000024,0.000171
0.693518,0.974733,False,0.000024,0.000215
0.441453,0.972969,False,0.000024,0.000169
0.979832,0.982148,False,0.000024,0.000242
0.435225,0.955657,False,0.000024,0.000143
0.979188,0.967108,False,0.000024,0.000134
0.496030,0.958624,False,0.000024,0.000191
0.683014,0.978360,False,0.000024,0.000082
0.773557,0.966534,False,0.000024,0.000203
0.968106,0.982788,False,0.000024,0.000137
0.424367,0.887167,False,0.000024,0.000184
0.492823,0.948085,False,0.000024,0.000074
0.509614,0.972466,False,0.000024,0.000169
0.779159,0.976604,False,0.000024,0.000182
0.277412,0.921823,False,0.000024,0.000223
0.311273,0.959259,False,0.000024,0.000203
0.538224,0.959637,False,0.000024,0.000209
0.840343,0.967764,False,0.000024,0.000200
0.401765,0.974733,False,0.000024,0.000241
0.999951,0.993360,True,0.000024,0.000020
0.977731,0.980800,True,0.000024,0.000020
0.723399,0.990541,True,0.000024,0.000010
0.999956,0.993360,True,0.000024,0.000018
0.999949,0.990528,True,0.000024,0.000022
0.479985,0.940815,False,0.000024,0.000095
0.287111,0.960876,False,0.000024,0.000023
0.714337,0.956712,False,0.000024,0.000086
0.919863,0.954318,False,0.000024,0.000073
0.298386,0.969266,False,0.000024,0.000092
0.979215,0.984762,False,0.000024,0.000098
0.999938,0.993360,False,0.000024,0.000037
0.393670,0.986792,False,0.000024,0.000091
0.643298,0.960038,False,0.000024,0.000010
0.647125,0.975570,False,0.000024,0.000119
0.349108,0.963465,False,0.000024,0.000109
0.991941,0.963793,False,0.000024,0.000060
0.279613,0.969363,False,0.000024,0.000117
0.980804,0.971337,False,0.000024,0.000116
0.422820,0.983962,False,0.000024,0.000028
0.280081,0.962914,False,0.000024,0.000182
0.999880,0.982124,False,0.000024,0.000095
0.526898,0.911970,False,0.000024,0.000248
0.340991,0.926406,False,0.000024,0.000140
0.822140,0.937324,False,0.000024,0.000171
0.693513,0.971067,False,0.000024,0.000215
0.441449,0.969323,False,0.000024,0.000169
0.979823,0.978447,False,0.000024,0.000242
0.435223,0.952057,False,0.000024,0.000143
0.979178,0.963441,False,0.000024,0.000134
0.496025,0.955092,False,0.000024,0.000191
0.683009,0.974665,False,0.000024,0.000082
0.773552,0.962914,False,0.000024,0.000203
0.968095,0.979079,False,0.000024,0.000137
0.424371,0.883944,False,0.000024,0.000184
0.492821,0.944515,False,0.000024,0.000074
0.509614,0.968879,False,0.000024,0.000169
0.779154,0.972933,False,0.000024,0.000182
0.277411,0.918438,False,0.000024,0.000223
0.311280,0.955673,False,0.000024,0.000203
0.538220,0.955999,False,0.000024,0.000209
0.840337,0.964142,False,0.000024,0.000200
0.401767,0.971067,False,0.000024,0.000241
0.977735,0.987377,True,0.000020,0.000020
0.723405,0.997147,True,0.000020,0.000010
0.999962,1.000000,True,0.000020,0.000018
0.999955,0.997143,True,0.000020,0.000022
0.479982,0.947014,False,0.000020,0.000095
0.287113,0.967193,False,0.000020,0.000023
0.714341,0.962996,False,0.000020,0.000086
0.919867,0.960638,False,0.000020,0.000073
0.298386,0.975700,False,0.000020,0.000092
0.979221,0.991328,False,0.000020,0.000098
0.999944,1.000000,False,0.000020,0.000037
0.393664,0.993360,False,0.000020,0.000091
0.643309,0.966433,False,0.000020,0.000010
0.647131,0.982051,False,0.000020,0.000119
0.349111,0.969814,False,0.000020,0.000109
0.991946,0.970133,False,0.000020,0.000060
0.279608,0.975733,False,0.000020,0.000117
0.980810,0.977841,False,0.000020,0.000116
0.422824,0.990515,False,0.000020,0.000028
0.280087,0.969241,False,0.000020,0.000182
0.999886,0.988649,False,0.000020,0.000095
0.526897,0.917819,False,0.000020,0.000248
0.340991,0.932359,False,0.000020,0.000140
0.822146,0.943442,False,0.000020,0.000171
0.693521,0.977480,False,0.000020,0.000215
0.441447,0.975701,False,0.000020,0.000169
0.979829,0.984926,False,0.000020,0.000242
0.435221,0.958353,False,0.000020,0.000143
0.979184,0.969844,False,0.000020,0.000134
0.496025,0.961313,False,0.000020,0.000191
0.683013,0.981132,False,0.000020,0.000082
0.773555,0.969241,False,0.000020,0.000203
0.968102,0.985572,False,0.000020,0.000137
0.424361,0.889526,False,0.000020,0.000184
0.492823,0.950734,False,0.000020,0.000074
0.509611,0.975220,False,0.000020,0.000169
0.779159,0.979357,False,0.000020,0.000182
0.277413,0.924324,False,0.000020,0.000223
0.311275,0.961936,False,0.000020,0.000203
0.538218,0.962346,False,0.000020,0.000209
0.840345,0.970473,False,0.000020,0.000200
0.401764,0.977480,False,0.000020,0.000241
0.712246,0.984560,True,0.000020,0.000010
0.977740,0.987377,True,0.000020,0.000018
0.977733,0.984853,True,0.000020,0.000022
0.479931,0.934887,False,0.000020,0.000095
0.287040,0.958870,False,0.000020,0.000023
0.703161,0.950655,False,0.000020,0.000086
0.902629,0.948915,False,0.000020,0.000073
0.298372,0.971225,False,0.000020,0.000092
0.957003,0.978786,False,0.000020,0.000098
0.977724,0.987377,False,0.000020,0.000037
0.393570,0.980800,False,0.000020,0.000091
0.632135,0.954084,False,0.000020,0.000010
0.635916,0.969608,False,0.000020,0.000119
0.349047,0.957454,False,0.000020,0.000109
0.969728,0.957864,False,0.000020,0.000060
0.279535,0.963363,False,0.000020,0.000117
0.958591,0.965499,False,0.000020,0.000116
0.422683,0.977961,False,0.000020,0.000028
0.279992,0.956990,False,0.000020,0.000182
0.977667,0.976142,False,0.000020,0.000095
0.526951,0.912211,False,0.000020,0.000248
0.340904,0.920464,False,0.000020,0.000140
0.810982,0.933158,False,0.000020,0.000171
0.682387,0.965101,False,0.000020,0.000215
0.441454,0.963343,False,0.000020,0.000169
0.957614,0.972466,False,0.000020,0.000242
0.435161,0.946091,False,0.000020,0.000143
0.956969,0.957472,False,0.000020,0.000134
0.495894,0.949098,False,0.000020,0.000191
0.671877,0.968721,False,0.000020,0.000082
0.762409,0.956891,False,0.000020,0.000203
0.945884,0.973093,False,0.000020,0.000137
0.424383,0.880770,False,0.000020,0.000184
0.492977,0.939018,False,0.000020,0.000074
0.509760,0.962822,False,0.000020,0.000169
0.767979,0.967234,False,0.000020,0.000182
0.277469,0.912142,False,0.000020,0.000223
0.311200,0.949711,False,0.000020,0.000203
0.538145,0.950286,False,0.000020,0.000209
0.829380,0.958204,False,0.000020,0.000200
0.401714,0.965051,False,0.000020,0.000241
0.723407,0.997147,True,0.000010,0.000018
0.723403,0.994301,True,0.000010,0.000022
0.480249,0.944377,False,0.000010,0.000095
0.286365,0.964492,False,0.000010,0.000023
0.709909,0.960310,False,0.000010,0.000086
0.720745,0.957942,False,0.000010,0.000073
0.298142,0.972946,False,0.000010,0.000092
0.713070,0.988510,False,0.000010,0.000098
0.723394,0.997147,False,0.000010,0.000037
0.394015,0.990541,False,0.000010,0.000091
0.642146,0.963695,False,0.000010,0.000010
0.646920,0.979273,False,0.000010,0.000119
0.348520,0.967098,False,0.000010,0.000109
0.723414,0.967420,False,0.000010,0.000060
0.280204,0.973005,False,0.000010,0.000117
0.704289,0.975053,False,0.000010,0.000116
0.422519,0.987703,False,0.000010,0.000028
0.279335,0.966534,False,0.000010,0.000182
0.723354,0.985849,False,0.000010,0.000095
0.526135,0.915337,False,0.000010,0.000248
0.341173,0.929818,False,0.000010,0.000140
0.714853,0.940833,False,0.000010,0.000171
0.694154,0.974733,False,0.000010,0.000215
0.441150,0.972969,False,0.000010,0.000169
0.722950,0.982148,False,0.000010,0.000242
0.434848,0.955657,False,0.000010,0.000143
0.702678,0.967108,False,0.000010,0.000134
0.497361,0.958624,False,0.000010,0.000191
0.683578,0.978360,False,0.000010,0.000082
0.723889,0.966534,False,0.000010,0.000203
0.723251,0.982788,False,0.000010,0.000137
0.424616,0.887167,False,0.000010,0.000184
0.493014,0.948085,False,0.000010,0.000074
0.509346,0.972466,False,0.000010,0.000169
0.725478,0.976604,False,0.000010,0.000182
0.277163,0.921823,False,0.000010,0.000223
0.310815,0.959259,False,0.000010,0.000203
0.538008,0.959637,False,0.000010,0.000209
0.722183,0.967764,False,0.000010,0.000200
0.401396,0.974733,False,0.000010,0.000241
0.999960,0.997143,True,0.000018,0.000022
0.479988,0.947014,False,0.000018,0.000095
0.287112,0.967193,False,0.000018,0.000023
0.714341,0.962996,False,0.000018,0.000086
0.919871,0.960638,False,0.000018,0.000073
0.298389,0.975700,False,0.000018,0.000092
0.979226,0.991328,False,0.000018,0.000098
0.999948,1.000000,False,0.000018,0.000037
0.393671,0.993360,False,0.000018,0.000091
0.643305,0.966433,False,0.000018,0.000010
0.647133,0.982051,False,0.000018,0.000119
0.349110,0.969814,False,0.000018,0.000109
0.991951,0.970133,False,0.000018,0.000060
0.279609,0.975733,False,0.000018,0.000117
0.980814,0.977841,False,0.000018,0.000116
0.422825,0.990515,False,0.000018,0.000028
0.280080,0.969241,False,0.000018,0.000182
0.999891,0.988649,False,0.000018,0.000095
0.526901,0.917819,False,0.000018,0.000248
0.340990,0.932359,False,0.000018,0.000140
0.822150,0.943442,False,0.000018,0.000171
0.693520,0.977480,False,0.000018,0.000215
0.441456,0.975701,False,0.000018,0.000169
0.979833,0.984926,False,0.000018,0.000242
0.435226,0.958353,False,0.000018,0.000143
0.979188,0.969844,False,0.000018,0.000134
0.496022,0.961313,False,0.000018,0.000191
0.683013,0.981132,False,0.000018,0.000082
0.773559,0.969241,False,0.000018,0.000203
0.968105,0.985572,False,0.000018,0.000137
0.424368,0.889526,False,0.000018,0.000184
0.492825,0.950734,False,0.000018,0.000074
0.509615,0.975220,False,0.000018,0.000169
0.779162,0.979357,False,0.000018,0.000182
0.277416,0.924324,False,0.000018,0.000223
0.311276,0.961936,False,0.000018,0.000203
0.538223,0.962346,False,0.000018,0.000209
0.840345,0.970473,False,0.000018,0.000200
0.401767,0.977480,False,0.000018,0.000241
0.479989,0.944314,False,0.000022,0.000095
0.287115,0.964443,False,0.000022,0.000023
0.714340,0.960264,False,0.000022,0.000086
0.919866,0.959833,False,0.000022,0.000073
0.298389,0.972906,False,0.000022,0.000092
0.979220,0.988493,False,0.000022,0.000098
0.999942,0.997143,False,0.000022,0.000037
0.393662,0.990528,False,0.000022,0.000091
0.643304,0.963633,False,0.000022,0.000010
0.647131,0.979245,False,0.000022,0.000119
0.349111,0.967053,False,0.000022,0.000109
0.991944,0.967377,False,0.000022,0.000060
0.279610,0.972969,False,0.000022,0.000117
0.980808,0.975008,False,0.000022,0.000116
0.422824,0.987686,False,0.000022,0.000028
0.280083,0.966489,False,0.000022,0.000182
0.999884,0.985830,False,0.000022,0.000095
0.526893,0.915227,False,0.000022,0.000248
0.340992,0.929722,False,0.000022,0.000140
0.822142,0.940758,False,0.000022,0.000171
0.693517,0.974699,False,0.000022,0.000215
0.441451,0.972933,False,0.000022,0.000169
0.979826,0.983984,False,0.000022,0.000242
0.435230,0.955587,False,0.000022,0.000143
0.979182,0.967057,False,0.000022,0.000134
0.496028,0.958562,False,0.000022,0.000191
0.683008,0.978331,False,0.000022,0.000082
0.773557,0.966489,False,0.000022,0.000203
0.968098,0.982764,False,0.000022,0.000137
0.424371,0.887021,False,0.000022,0.000184
0.492822,0.948008,False,0.000022,0.000074
0.509614,0.972425,False,0.000022,0.000169
0.779157,0.976573,False,0.000022,0.000182
0.277413,0.921722,False,0.000022,0.000223
0.311274,0.959205,False,0.000022,0.000203
0.538216,0.961398,False,0.000022,0.000209
0.840338,0.967720,False,0.000022,0.000200
0.401765,0.974699,False,0.000022,0.000241
0.285033,0.920709,True,0.000095,0.000023
0.466877,0.913822,True,0.000095,0.000086
0.480083,0.911616,True,0.000095,0.000073
0.299089,0.924165,True,0.000095,0.000092
0.480015,0.938797,True,0.000095,0.000098
0.479976,0.947014,True,0.000095,0.000037
0.394160,0.940815,True,0.000095,0.000091
0.467767,0.916881,True,0.000095,0.000010
0.481158,0.930065,True,0.000095,0.000119
0.347061,0.924498,True,0.000095,0.000109
0.479963,0.919060,True,0.000095,0.000060
0.278912,0.924426,True,0.000095,0.000117
0.470415,0.927646,False,0.000095,0.000116
0.422782,0.938067,False,0.000095,0.000028
0.278744,0.918254,False,0.000095,0.000182
0.479957,0.936380,False,0.000095,0.000095
0.480336,0.871507,False,0.000095,0.000248
0.341159,0.884156,False,0.000095,0.000140
0.471330,0.893820,False,0.000095,0.000171
0.484412,0.925933,False,0.000095,0.000215
0.441054,0.924383,False,0.000095,0.000169
0.479834,0.932979,False,0.000095,0.000242
0.438453,0.909294,False,0.000095,0.000143
0.469571,0.918724,False,0.000095,0.000134
0.470382,0.910773,False,0.000095,0.000191
0.480984,0.929257,False,0.000095,0.000082
0.480125,0.918606,False,0.000095,0.000203
0.479756,0.937266,False,0.000095,0.000137
0.424413,0.844669,False,0.000095,0.000184
0.480000,0.902320,False,0.000095,0.000074
0.460333,0.923592,False,0.000095,0.000169
0.480268,0.929434,False,0.000095,0.000182
0.277830,0.876152,False,0.000095,0.000223
0.310542,0.911291,False,0.000095,0.000203
0.482240,0.911896,False,0.000095,0.000209
0.480053,0.919472,False,0.000095,0.000200
0.407386,0.925867,False,0.000095,0.000241
0.273347,0.933515,True,0.000023,0.000086
0.286795,0.929567,True,0.000023,0.000073
0.285099,0.946520,True,0.000023,0.000092
0.287209,0.958839,True,0.000023,0.000098
0.287110,0.967193,True,0.000023,0.000037
0.285786,0.960876,True,0.000023,0.000091
0.285976,0.934471,True,0.000023,0.000010
0.286330,0.949939,True,0.000023,0.000119
0.285919,0.940986,True,0.000023,0.000109
0.287119,0.938646,True,0.000023,0.000060
0.279034,0.944142,True,0.000023,0.000117
0.286914,0.947458,False,0.000023,0.000116
0.285697,0.958116,False,0.000023,0.000028
0.278616,0.937811,False,0.000023,0.000182
0.287108,0.956352,False,0.000023,0.000095
0.286790,0.916741,False,0.000023,0.000248
0.285313,0.904823,False,0.000023,0.000140
0.287036,0.914621,False,0.000023,0.000171
0.286280,0.945685,False,0.000023,0.000215
0.285730,0.944091,False,0.000023,0.000169
0.287079,0.952868,False,0.000023,0.000242
0.286651,0.929169,False,0.000023,0.000143
0.286998,0.938081,False,0.000023,0.000134
0.289330,0.930107,False,0.000023,0.000191
0.286343,0.949083,False,0.000023,0.000082
0.286797,0.937856,False,0.000023,0.000203
0.287037,0.955481,False,0.000023,0.000137
0.285591,0.863319,False,0.000023,0.000184
0.287972,0.920107,False,0.000023,0.000074
0.286956,0.943277,False,0.000023,0.000169
0.287100,0.947520,False,0.000023,0.000182
0.277356,0.895443,False,0.000023,0.000223
0.286226,0.930784,False,0.000023,0.000203
0.286503,0.933905,False,0.000023,0.000209
0.286552,0.939045,False,0.000023,0.000200
0.285835,0.945681,False,0.000023,0.000241
0.708087,0.927107,True,0.000086,0.000073
0.285164,0.939916,True,0.000086,0.000092
0.703891,0.954691,True,0.000086,0.000098
0.714337,0.962996,True,0.000086,0.000037
0.380130,0.956712,True,0.000086,0.000091
0.629101,0.933844,True,0.000086,0.000010
0.634557,0.945815,True,0.000086,0.000119
0.335201,0.934446,True,0.000086,0.000109
0.714296,0.938605,True,0.000086,0.000060
0.270362,0.940075,True,0.000086,0.000117
0.695199,0.941237,False,0.000086,0.000116
0.408704,0.953941,False,0.000086,0.000028
0.270445,0.933769,False,0.000086,0.000182
0.714301,0.952216,False,0.000086,0.000095
0.513169,0.886319,False,0.000086,0.000248
0.327862,0.903634,False,0.000086,0.000140
0.705209,0.908885,False,0.000086,0.000171
0.680091,0.943478,False,0.000086,0.000215
0.428124,0.940017,False,0.000086,0.000169
0.714230,0.948729,False,0.000086,0.000242
0.421810,0.922713,False,0.000086,0.000143
0.693567,0.933901,False,0.000086,0.000134
0.482621,0.925890,False,0.000086,0.000191
0.672195,0.944972,False,0.000086,0.000082
0.717866,0.935524,False,0.000086,0.000203
0.714083,0.949371,False,0.000086,0.000137
0.411073,0.860774,False,0.000086,0.000184
0.479711,0.915709,False,0.000086,0.000074
0.497593,0.939151,False,0.000086,0.000169
0.714105,0.943432,False,0.000086,0.000182
0.269725,0.896083,False,0.000086,0.000223
0.297848,0.926771,False,0.000086,0.000203
0.524541,0.930503,False,0.000086,0.000209
0.714143,0.935019,False,0.000086,0.000200
0.387959,0.945112,False,0.000086,0.000241
0.298180,0.937758,True,0.000073,0.000092
0.899141,0.952582,True,0.000073,0.000098
0.919855,0.960638,True,0.000073,0.000037
0.393384,0.954318,True,0.000073,0.000091
0.642902,0.928815,True,0.000073,0.000010
0.646813,0.943465,True,0.000073,0.000119
0.348934,0.932310,True,0.000073,0.000109
0.911862,0.932286,True,0.000073,0.000060
0.279653,0.937605,True,0.000073,0.000117
0.900963,0.939092,False,0.000073,0.000116
0.422582,0.951562,False,0.000073,0.000028
0.279868,0.931503,False,0.000073,0.000182
0.919804,0.949870,False,0.000073,0.000095
0.526322,0.886260,False,0.000073,0.000248
0.340560,0.895876,False,0.000073,0.000140
0.780029,0.911786,False,0.000073,0.000171
0.693560,0.939125,False,0.000073,0.000215
0.441267,0.937576,False,0.000073,0.000169
0.912170,0.949848,False,0.000073,0.000242
0.435024,0.923703,False,0.000073,0.000143
0.899105,0.931836,False,0.000073,0.000134
0.495932,0.923601,False,0.000073,0.000191
0.683008,0.942589,False,0.000073,0.000082
0.756909,0.931293,False,0.000073,0.000203
0.907878,0.949081,False,0.000073,0.000137
0.424142,0.858346,False,0.000073,0.000184
0.492626,0.915742,False,0.000073,0.000074
0.509586,0.936985,False,0.000073,0.000169
0.761558,0.940943,False,0.000073,0.000182
0.277232,0.890057,False,0.000073,0.000223
0.311196,0.924445,False,0.000073,0.000203
0.538029,0.930148,False,0.000073,0.000209
0.795789,0.932605,False,0.000073,0.000200
0.401322,0.939113,False,0.000073,0.000241
0.298341,0.967539,True,0.000092,0.000098
0.298389,0.975700,True,0.000092,0.000037
0.298691,0.969266,True,0.000092,0.000091
0.298943,0.943167,True,0.000092,0.000010
0.299121,0.958184,True,0.000092,0.000119
0.298209,0.946364,True,0.000092,0.000109
0.298392,0.950378,True,0.000092,0.000060
0.280648,0.952209,True,0.000092,0.000117
0.292523,0.954547,False,0.000092,0.000116
0.297967,0.966447,False,0.000092,0.000028
0.278781,0.945769,False,0.000092,0.000182
0.298385,0.964672,False,0.000092,0.000095
0.298157,0.900311,False,0.000092,0.000248
0.297700,0.910164,False,0.000092,0.000140
0.298192,0.922915,False,0.000092,0.000171
0.299993,0.953917,False,0.000092,0.000215
0.297488,0.952156,False,0.000092,0.000169
0.298201,0.961110,False,0.000092,0.000242
0.298895,0.935017,False,0.000092,0.000143
0.298400,0.946244,False,0.000092,0.000134
0.297889,0.939903,False,0.000092,0.000191
0.298502,0.957357,False,0.000092,0.000082
0.298781,0.947627,False,0.000092,0.000203
0.298323,0.961700,False,0.000092,0.000137
0.298216,0.868141,False,0.000092,0.000184
0.297577,0.929854,False,0.000092,0.000074
0.298713,0.951541,False,0.000092,0.000169
0.298172,0.957466,False,0.000092,0.000182
0.277451,0.903866,False,0.000092,0.000223
0.298297,0.938627,False,0.000092,0.000203
0.298585,0.939093,False,0.000092,0.000209
0.298558,0.947106,False,0.000092,0.000200
0.298740,0.953827,False,0.000092,0.000241
0.979211,0.991328,True,0.000098,0.000037
0.393662,0.984762,True,0.000098,0.000091
0.643338,0.958114,True,0.000098,0.000010
0.647013,0.973526,True,0.000098,0.000119
0.349023,0.961441,True,0.000098,0.000109
0.971214,0.961744,True,0.000098,0.000060
0.279720,0.967339,True,0.000098,0.000117
0.961131,0.971395,False,0.000098,0.000116
0.422786,0.981926,False,0.000098,0.000028
0.279981,0.960863,False,0.000098,0.000182
0.979154,0.980090,False,0.000098,0.000095
0.526872,0.911817,False,0.000098,0.000248
0.340921,0.924345,False,0.000098,0.000140
0.801407,0.935669,False,0.000098,0.000171
0.693410,0.969088,False,0.000098,0.000215
0.441365,0.967294,False,0.000098,0.000169
0.959108,0.976473,False,0.000098,0.000242
0.435111,0.950024,False,0.000098,0.000143
0.958454,0.961481,False,0.000098,0.000134
0.495972,0.953070,False,0.000098,0.000191
0.683146,0.974583,False,0.000098,0.000082
0.752818,0.960881,False,0.000098,0.000203
0.947372,0.977054,False,0.000098,0.000137
0.424544,0.881928,False,0.000098,0.000184
0.492761,0.943112,False,0.000098,0.000074
0.509559,0.968653,False,0.000098,0.000169
0.758454,0.970904,False,0.000098,0.000182
0.277356,0.916393,False,0.000098,0.000223
0.311279,0.953616,False,0.000098,0.000203
0.538107,0.953977,False,0.000098,0.000209
0.819626,0.962144,False,0.000098,0.000200
0.401751,0.969031,False,0.000098,0.000241
0.393665,0.993360,True,0.000037,0.000091
0.643296,0.966433,True,0.000037,0.000010
0.647122,0.982051,True,0.000037,0.000119
0.349104,0.969814,True,0.000037,0.000109
0.991933,0.970133,True,0.000037,0.000060
0.279609,0.975733,True,0.000037,0.000117
0.980796,0.977841,False,0.000037,0.000116
0.422826,0.990515,False,0.000037,0.000028
0.280087,0.969241,False,0.000037,0.000182
0.999873,0.988649,False,0.000037,0.000095
0.526892,0.917819,False,0.000037,0.000248
0.340989,0.932359,False,0.000037,0.000140
0.822135,0.943442,False,0.000037,0.000171
0.693509,0.977480,False,0.000037,0.000215
0.441447,0.975701,False,0.000037,0.000169
0.979817,0.984926,False,0.000037,0.000242
0.435220,0.958353,False,0.000037,0.000143
0.979172,0.969844,False,0.000037,0.000134
0.496018,0.961313,False,0.000037,0.000191
0.683004,0.981132,False,0.000037,0.000082
0.773542,0.969241,False,0.000037,0.000203
0.968087,0.985572,False,0.000037,0.000137
0.424363,0.889526,False,0.000037,0.000184
0.492813,0.950734,False,0.000037,0.000074
0.509607,0.975220,False,0.000037,0.000169
0.779144,0.979357,False,0.000037,0.000182
0.277412,0.924324,False,0.000037,0.000223
0.311275,0.961936,False,0.000037,0.000203
0.538215,0.962346,False,0.000037,0.000209
0.840328,0.970473,False,0.000037,0.000200
0.401757,0.977480,False,0.000037,0.000241
0.381298,0.960038,True,0.000091,0.000010
0.394310,0.975570,True,0.000091,0.000119
0.347130,0.965278,True,0.000091,0.000109
0.393633,0.963793,True,0.000091,0.000060
0.279585,0.969363,True,0.000091,0.000117
0.383971,0.971337,False,0.000091,0.000116
0.401705,0.983962,False,0.000091,0.000028
0.278817,0.962914,False,0.000091,0.000182
0.393648,0.982124,False,0.000091,0.000095
0.393313,0.911970,False,0.000091,0.000248
0.341821,0.926381,False,0.000091,0.000140
0.390202,0.937324,False,0.000091,0.000171
0.394698,0.971067,False,0.000091,0.000215
0.393210,0.969323,False,0.000091,0.000169
0.393577,0.978447,False,0.000091,0.000242
0.395128,0.952057,False,0.000091,0.000143
0.383111,0.965265,False,0.000091,0.000134
0.388505,0.955046,False,0.000091,0.000191
0.393689,0.974665,False,0.000091,0.000082
0.393952,0.962914,False,0.000091,0.000203
0.393498,0.979079,False,0.000091,0.000137
0.376028,0.883944,False,0.000091,0.000184
0.394875,0.944515,False,0.000091,0.000074
0.394298,0.968824,False,0.000091,0.000169
0.393587,0.972933,False,0.000091,0.000182
0.277801,0.918438,False,0.000091,0.000223
0.310423,0.955673,False,0.000091,0.000203
0.395625,0.955999,False,0.000091,0.000209
0.393589,0.964142,False,0.000091,0.000200
0.395267,0.971067,False,0.000091,0.000241
0.622250,0.949134,True,0.000010,0.000119
0.350288,0.937383,True,0.000010,0.000109
0.643299,0.937299,True,0.000010,0.000060
0.279962,0.943303,True,0.000010,0.000117
0.633610,0.944907,False,0.000010,0.000116
0.409851,0.957212,False,0.000010,0.000028
0.280245,0.936677,False,0.000010,0.000182
0.643263,0.955417,False,0.000010,0.000095
0.518381,0.889925,False,0.000010,0.000248
0.341057,0.902575,False,0.000010,0.000140
0.634629,0.913443,False,0.000010,0.000171
0.642225,0.946599,False,0.000010,0.000215
0.429291,0.942948,False,0.000010,0.000169
0.643119,0.951879,False,0.000010,0.000242
0.422636,0.928823,False,0.000010,0.000143
0.622564,0.937365,False,0.000010,0.000134
0.483759,0.930719,False,0.000010,0.000191
0.642269,0.948100,False,0.000010,0.000082
0.642735,0.936633,False,0.000010,0.000203
0.643034,0.952480,False,0.000010,0.000137
0.412939,0.858703,False,0.000010,0.000184
0.480702,0.921008,False,0.000010,0.000074
0.497107,0.942339,False,0.000010,0.000169
0.642449,0.946717,False,0.000010,0.000182
0.277579,0.892657,False,0.000010,0.000223
0.312514,0.931441,False,0.000010,0.000203
0.525775,0.929896,False,0.000010,0.000209
0.642724,0.937859,False,0.000010,0.000200
0.390773,0.944650,False,0.000010,0.000241
0.348563,0.952488,True,0.000119,0.000109
0.647098,0.952840,True,0.000119,0.000060
0.279237,0.958388,True,0.000119,0.000117
0.637561,0.960077,False,0.000119,0.000116
0.422788,0.976447,False,0.000119,0.000028
0.279643,0.955556,False,0.000119,0.000182
0.647090,0.970950,False,0.000119,0.000095
0.526348,0.901666,False,0.000119,0.000248
0.341598,0.915862,False,0.000119,0.000140
0.638139,0.926612,False,0.000119,0.000171
0.647165,0.960027,False,0.000119,0.000215
0.441974,0.958333,False,0.000119,0.000169
0.647011,0.967333,False,0.000119,0.000242
0.435396,0.941374,False,0.000119,0.000143
0.626337,0.952371,False,0.000119,0.000134
0.496662,0.945836,False,0.000119,0.000191
0.647662,0.963551,False,0.000119,0.000082
0.648207,0.951979,False,0.000119,0.000203
